mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,m_dot_f_bank1_kg_s,m_dot_f_bank2_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,H_lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Vib_Amp_Total_g,Vib_Amp_f0_g,Vib_Amp_fcam_g,Vib_Amp_ffire_g,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,RPM_instability_std
14,2026-01-15 05:11:00,311,Cruise_Loiter,5195.0,496.78,0.03059,0.002317,0.001159,0.001159,0.00301,13.2,1.114,740.7,734.0,742.2,748.6,737.9,14.6,31.88,78.13,50.0,6.2,0.15,4133333.23,4133333.23,86.58,43.29,173.17,3723.06,0.838,0.293,0.133,0.714,1.0,none,1.63,19.15
14,2026-01-15 05:12:00,312,Cruise_Loiter,5205.8,496.75,0.03069,0.002325,0.001162,0.001162,0.00302,13.2,1.114,740.7,738.6,739.2,744.9,740.0,6.3,29.84,76.76,50.0,6.2,0.15,4133333.23,4133333.23,86.76,43.38,173.53,3730.81,0.823,0.323,0.139,0.684,1.0,none,-2.04,7.58
14,2026-01-15 05:13:00,313,Cruise_Loiter,5163.3,496.49,0.0304,0.002303,0.001151,0.001151,0.00299,13.2,1.114,740.7,751.4,727.4,742.9,741.0,24.0,29.42,75.76,50.0,6.2,0.15,4133333.23,4133333.23,86.06,43.03,172.11,3700.39,0.837,0.311,0.15,0.697,1.0,none,-0.42,16.31
14,2026-01-15 05:14:00,314,Cruise_Loiter,5178.4,496.88,0.03053,0.002313,0.001156,0.001156,0.00301,13.2,1.114,740.7,744.6,744.5,733.6,740.0,11.0,29.87,76.33,50.0,6.2,0.15,4133333.23,4133333.23,86.31,43.15,172.61,3711.17,0.835,0.312,0.135,0.699,1.0,none,0.45,16.58
14,2026-01-15 05:15:00,315,Cruise_Loiter,5195.9,496.74,0.03068,0.002324,0.001162,0.001162,0.00302,13.2,1.114,740.7,733.1,744.2,748.8,736.7,15.7,30.39,77.49,50.0,6.2,0.15,4133333.23,4133333.23,86.6,43.3,173.2,3723.69,0.794,0.316,0.113,0.649,1.0,none,0.52,16.81
14,2026-01-15 05:16:00,316,Cruise_Loiter,5196.0,497.88,0.03072,0.002327,0.001164,0.001164,0.00302,13.2,1.114,740.7,734.2,757.2,740.0,731.3,25.9,28.26,75.1,50.0,6.2,0.15,4133333.23,4133333.23,86.6,43.3,173.2,3723.77,0.805,0.271,0.135,0.682,1.0,none,-2.13,16.92
14,2026-01-15 05:17:00,317,Cruise_Loiter,5215.1,498.03,0.03086,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,740.3,741.4,744.5,736.5,8.0,31.47,78.09,50.0,6.2,0.15,4133333.23,4133333.23,86.92,43.46,173.84,3737.48,0.78,0.287,0.131,0.637,1.0,none,3.21,19.67
14,2026-01-15 05:18:00,318,Cruise_Loiter,5195.3,497.28,0.03072,0.002327,0.001164,0.001164,0.00302,13.2,1.114,740.7,744.3,736.4,738.7,743.3,7.9,29.43,76.86,50.0,6.2,0.15,4133333.23,4133333.23,86.59,43.29,173.18,3723.29,0.813,0.29,0.132,0.677,1.0,none,-2.04,12.99
14,2026-01-15 05:19:00,319,Cruise_Loiter,5174.7,497.46,0.03067,0.002323,0.001162,0.001162,0.00301,13.2,1.114,740.7,741.6,734.7,741.3,745.2,10.5,28.39,76.03,50.0,6.2,0.15,4133333.23,4133333.23,86.25,43.12,172.49,3708.55,0.801,0.32,0.13,0.658,1.0,none,-1.04,14.29
14,2026-01-15 05:20:00,320,Cruise_Loiter,5176.6,498.37,0.03068,0.002324,0.001162,0.001162,0.00302,13.2,1.114,740.7,743.7,739.2,744.7,735.1,9.6,28.08,75.01,50.0,6.2,0.15,4133333.23,4133333.23,86.28,43.14,172.55,3709.92,0.802,0.316,0.135,0.671,1.0,none,-0.31,16.55
14,2026-01-15 05:21:00,321,Cruise_Loiter,5192.0,498.62,0.03074,0.002329,0.001164,0.001164,0.00303,13.2,1.114,740.7,738.0,742.7,740.0,742.0,4.7,28.17,74.63,50.0,6.2,0.15,4133333.23,4133333.23,86.53,43.27,173.07,3720.93,0.846,0.35,0.136,0.691,1.0,none,0.09,16.38
14,2026-01-15 05:22:00,322,Cruise_Loiter,5173.9,498.0,0.03051,0.002311,0.001156,0.001156,0.00301,13.2,1.114,740.7,749.7,728.0,748.3,736.8,21.7,29.85,75.49,50.0,6.2,0.15,4133333.23,4133333.23,86.23,43.12,172.46,3707.95,0.766,0.289,0.119,0.636,1.0,none,1.68,10.29
14,2026-01-15 05:23:00,323,Cruise_Loiter,5171.3,497.9,0.03045,0.002307,0.001153,0.001153,0.003,13.2,1.114,740.7,743.1,737.7,734.8,747.1,12.4,29.32,74.83,50.0,6.2,0.15,4133333.22,4133333.22,86.19,43.09,172.38,3706.07,0.837,0.331,0.126,0.701,1.0,none,-0.53,8.22
14,2026-01-15 05:24:00,324,Cruise_Loiter,5136.9,498.51,0.03038,0.002302,0.001151,0.001151,0.00299,13.2,1.114,740.7,745.1,740.2,739.2,738.2,6.9,31.07,77.48,50.0,6.2,0.15,4133333.22,4133333.22,85.62,42.81,171.23,3681.47,0.819,0.327,0.127,0.678,1.0,none,1.75,20.25
14,2026-01-15 05:25:00,325,Cruise_Loiter,5146.9,498.73,0.03032,0.002297,0.001148,0.001148,0.00299,13.2,1.114,740.7,739.8,739.1,744.2,739.6,5.1,30.72,76.07,50.0,6.2,0.15,4133333.22,4133333.22,85.78,42.89,171.56,3688.64,0.816,0.313,0.137,0.664,1.0,none,-0.35,22.15
14,2026-01-15 05:26:00,326,Cruise_Loiter,5204.3,498.94,0.03073,0.002328,0.001164,0.001164,0.00303,13.2,1.114,740.7,736.6,740.3,743.8,742.0,7.1,29.19,75.06,50.0,6.2,0.15,4133333.22,4133333.22,86.74,43.37,173.48,3729.73,0.82,0.3,0.135,0.686,1.0,none,-1.53,26.3
14,2026-01-15 05:27:00,327,Cruise_Loiter,5225.8,498.74,0.03088,0.00234,0.00117,0.00117,0.00304,13.2,1.114,740.7,747.3,734.7,745.2,735.6,12.6,31.16,77.16,50.0,6.2,0.15,4133333.22,4133333.22,87.1,43.55,174.19,3745.15,0.841,0.341,0.135,0.698,1.0,none,1.97,37.66
14,2026-01-15 05:28:00,328,Cruise_Loiter,5196.6,498.8,0.03074,0.002329,0.001164,0.001164,0.00303,13.2,1.114,740.7,742.1,743.1,737.9,739.6,5.2,29.15,75.74,50.0,6.2,0.15,4133333.22,4133333.22,86.61,43.31,173.22,3724.25,0.799,0.297,0.145,0.659,1.0,none,-2.01,38.39
14,2026-01-15 05:29:00,329,Cruise_Loiter,5181.9,499.26,0.03071,0.002327,0.001163,0.001163,0.00302,13.2,1.114,740.7,744.7,733.0,743.4,741.6,11.8,25.58,72.14,50.0,6.2,0.15,4133333.22,4133333.22,86.36,43.18,172.73,3713.67,0.802,0.29,0.119,0.649,1.0,none,-3.57,29.35
14,2026-01-15 05:30:00,330,Cruise_Loiter,5216.7,499.66,0.03099,0.002348,0.001174,0.001174,0.00305,13.2,1.114,740.7,736.1,737.1,746.9,742.7,10.8,28.87,75.27,50.0,6.2,0.15,4133333.22,4133333.22,86.94,43.47,173.89,3738.62,0.825,0.308,0.138,0.694,1.0,none,3.29,17.13
14,2026-01-15 05:31:00,331,Cruise_Loiter,5204.0,500.09,0.03088,0.002339,0.00117,0.00117,0.00304,13.2,1.114,740.7,742.4,746.9,741.7,731.9,15.0,28.48,74.81,50.0,6.2,0.15,4133333.22,4133333.22,86.73,43.37,173.47,3729.52,0.807,0.297,0.133,0.668,1.0,none,-0.39,17.14
14,2026-01-15 05:32:00,332,Cruise_Loiter,5186.8,500.47,0.03066,0.002323,0.001161,0.001161,0.00302,13.2,1.114,740.7,734.0,743.3,736.9,748.5,14.6,29.06,73.96,50.0,6.2,0.15,4133333.22,4133333.22,86.45,43.22,172.89,3717.24,0.799,0.32,0.129,0.655,1.0,none,0.58,13.87
14,2026-01-15 05:33:00,333,Cruise_Loiter,5244.5,499.95,0.03098,0.002347,0.001173,0.001173,0.00305,13.2,1.114,740.7,741.3,742.2,740.0,739.2,3.0,30.75,75.88,50.0,6.2,0.15,4133333.22,4133333.22,87.41,43.7,174.82,3758.57,0.832,0.31,0.129,0.701,1.0,none,1.69,25.23
14,2026-01-15 05:34:00,334,Cruise_Loiter,5188.5,500.17,0.03069,0.002325,0.001162,0.001162,0.00302,13.2,1.114,740.7,735.2,741.0,737.7,748.9,13.7,28.9,74.58,50.0,6.2,0.15,4133333.22,4133333.22,86.47,43.24,172.95,3718.42,0.804,0.313,0.112,0.67,1.0,none,-1.85,23.74
14,2026-01-15 05:35:00,335,Cruise_Loiter,5201.0,499.12,0.03079,0.002332,0.001166,0.001166,0.00303,13.2,1.114,740.7,738.7,746.4,738.4,739.3,8.0,32.48,78.69,50.0,6.2,0.15,4133333.22,4133333.22,86.68,43.34,173.37,3727.4,0.832,0.301,0.134,0.707,1.0,none,3.58,23.35
14,2026-01-15 05:36:00,336,Cruise_Loiter,5200.8,498.84,0.03077,0.002331,0.001166,0.001166,0.00303,13.2,1.114,740.7,736.4,743.8,744.2,738.3,7.8,34.63,81.5,50.0,6.2,0.15,4133333.22,4133333.22,86.68,43.34,173.36,3727.2,0.842,0.305,0.146,0.713,1.0,none,2.15,23.43
14,2026-01-15 05:37:00,337,Cruise_Loiter,5155.2,499.1,0.03036,0.0023,0.00115,0.00115,0.00299,13.2,1.114,740.7,739.0,743.0,739.0,741.8,4.0,33.48,79.2,50.0,6.2,0.15,4133333.22,4133333.22,85.92,42.96,171.84,3694.54,0.835,0.327,0.119,0.695,1.0,none,-1.15,32.02
14,2026-01-15 05:38:00,338,Cruise_Loiter,5221.1,497.66,0.0307,0.002326,0.001163,0.001163,0.00302,13.2,1.114,740.7,735.8,750.7,734.6,741.6,16.1,32.55,78.49,50.0,6.2,0.15,4133333.22,4133333.22,87.02,43.51,174.04,3741.82,0.832,0.327,0.145,0.693,1.0,none,-0.93,24.31
14,2026-01-15 05:39:00,339,Cruise_Loiter,5207.9,498.38,0.03068,0.002325,0.001162,0.001162,0.00302,13.2,1.114,740.7,736.7,747.8,744.6,733.6,14.2,31.32,77.23,50.0,6.2,0.15,4133333.22,4133333.22,86.8,43.4,173.6,3732.34,0.828,0.334,0.149,0.681,1.0,none,-1.23,24.89
14,2026-01-15 05:40:00,340,Cruise_Loiter,5188.7,498.33,0.03058,0.002316,0.001158,0.001158,0.00301,13.2,1.114,740.7,744.5,743.2,734.5,740.6,10.0,28.81,74.6,50.0,6.2,0.15,4133333.22,4133333.22,86.48,43.24,172.96,3718.57,0.819,0.302,0.14,0.693,1.0,none,-2.51,25.02
14,2026-01-15 05:41:00,341,Cruise_Loiter,5208.3,499.03,0.03083,0.002336,0.001168,0.001168,0.00304,13.2,1.114,740.7,737.4,741.6,743.4,740.3,6.0,30.44,76.71,50.0,6.2,0.15,4133333.22,4133333.22,86.81,43.4,173.61,3732.65,0.777,0.292,0.13,0.655,1.0,none,1.63,25.69
14,2026-01-15 05:42:00,342,Cruise_Loiter,5208.5,498.62,0.03083,0.002335,0.001168,0.001168,0.00303,13.2,1.114,740.7,744.9,739.9,742.9,735.0,10.0,30.62,77.35,50.0,6.2,0.15,4133333.22,4133333.22,86.81,43.4,173.62,3732.76,0.782,0.282,0.134,0.656,1.0,none,0.18,11.6
14,2026-01-15 05:43:00,343,Cruise_Loiter,5193.5,499.6,0.03074,0.002329,0.001164,0.001164,0.00303,13.2,1.114,740.7,740.1,739.8,738.4,744.4,6.0,32.12,78.35,50.0,6.2,0.15,4133333.22,4133333.22,86.56,43.28,173.12,3721.98,0.807,0.291,0.143,0.671,1.0,none,1.5,9.54
14,2026-01-15 05:44:00,344,Cruise_Loiter,5211.2,499.31,0.03086,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,736.3,741.2,740.1,745.1,8.8,30.79,77.62,50.0,6.2,0.15,4133333.22,4133333.22,86.85,43.43,173.71,3734.71,0.77,0.306,0.13,0.623,1.0,none,-1.33,10.19
14,2026-01-15 05:45:00,345,Cruise_Loiter,5228.9,499.86,0.03094,0.002344,0.001172,0.001172,0.00305,13.2,1.114,740.7,737.4,754.7,726.9,743.7,27.8,32.49,78.47,50.0,6.2,0.15,4133333.22,4133333.22,87.15,43.57,174.3,3747.35,0.812,0.312,0.116,0.665,1.0,none,1.7,12.61
14,2026-01-15 05:46:00,346,Cruise_Loiter,5199.3,500.6,0.03075,0.002329,0.001165,0.001165,0.00303,13.2,1.114,740.7,743.8,742.6,732.6,743.7,11.2,30.69,76.38,50.0,6.2,0.15,4133333.22,4133333.22,86.66,43.33,173.31,3726.19,0.803,0.325,0.143,0.649,1.0,none,-1.8,13.54
14,2026-01-15 05:47:00,347,Cruise_Loiter,5170.7,499.96,0.03063,0.00232,0.00116,0.00116,0.00302,13.2,1.114,740.7,737.7,751.8,734.5,738.8,17.4,31.78,78.0,50.0,6.2,0.15,4133333.22,4133333.22,86.18,43.09,172.36,3705.68,0.768,0.291,0.13,0.626,1.0,none,1.09,21.56
14,2026-01-15 05:48:00,348,Cruise_Loiter,5231.5,500.02,0.03108,0.002355,0.001177,0.001177,0.00306,13.2,1.114,740.7,741.5,742.6,745.2,733.4,11.8,28.35,75.62,50.0,6.2,0.15,4133333.22,4133333.22,87.19,43.6,174.38,3749.27,0.834,0.317,0.121,0.691,1.0,none,-3.43,24.83
14,2026-01-15 05:49:00,349,Cruise_Loiter,5154.7,499.39,0.03043,0.002305,0.001152,0.001152,0.003,13.2,1.114,740.7,742.8,733.8,744.3,741.8,10.5,29.95,75.06,50.0,6.2,0.15,4133333.22,4133333.22,85.91,42.96,171.82,3694.22,0.794,0.303,0.131,0.658,1.0,none,1.6,34.26
14,2026-01-15 05:50:00,350,Cruise_Loiter,5216.7,500.52,0.03087,0.002339,0.001169,0.001169,0.00304,13.2,1.114,740.7,739.2,735.9,742.3,745.3,9.3,29.29,74.77,50.0,6.2,0.15,4133333.22,4133333.22,86.95,43.47,173.89,3738.65,0.838,0.294,0.132,0.711,1.0,none,-0.66,31.76
14,2026-01-15 05:51:00,351,Cruise_Loiter,5186.3,500.69,0.03074,0.002329,0.001164,0.001164,0.00303,13.2,1.114,740.7,727.8,747.2,738.5,749.1,21.3,30.34,76.05,50.0,6.2,0.15,4133333.22,4133333.22,86.44,43.22,172.88,3716.88,0.797,0.349,0.123,0.637,1.0,none,1.05,31.81
14,2026-01-15 05:52:00,352,Cruise_Loiter,5193.4,499.91,0.03079,0.002333,0.001166,0.001166,0.00303,13.2,1.114,740.7,741.9,740.4,744.4,736.0,8.3,31.95,78.41,50.0,6.2,0.15,4133333.22,4133333.22,86.56,43.28,173.11,3721.96,0.815,0.31,0.124,0.686,1.0,none,1.61,29.55
14,2026-01-15 05:53:00,353,Cruise_Loiter,5165.8,500.04,0.03049,0.00231,0.001155,0.001155,0.003,13.2,1.114,740.7,734.3,746.3,744.0,738.0,12.0,29.9,75.24,50.0,6.2,0.15,4133333.22,4133333.22,86.1,43.05,172.19,3702.18,0.848,0.328,0.134,0.714,1.0,none,-2.05,24.24
14,2026-01-15 05:54:00,354,Cruise_Loiter,5213.1,500.11,0.03082,0.002335,0.001167,0.001167,0.00304,13.2,1.114,740.7,742.1,744.0,734.2,742.4,9.8,32.08,77.48,50.0,6.2,0.15,4133333.22,4133333.22,86.88,43.44,173.77,3736.04,0.786,0.309,0.136,0.635,1.0,none,2.18,20.79
14,2026-01-15 05:55:00,355,Cruise_Loiter,5206.6,500.85,0.03082,0.002335,0.001167,0.001167,0.00304,13.2,1.114,740.7,725.2,736.9,753.1,747.5,27.9,31.0,76.75,50.0,6.2,0.15,4133333.22,4133333.22,86.78,43.39,173.55,3731.37,0.824,0.336,0.114,0.672,1.0,none,-1.08,18.53
14,2026-01-15 05:56:00,356,Cruise_Loiter,5185.1,500.87,0.03066,0.002323,0.001161,0.001161,0.00302,13.2,1.114,740.7,740.8,746.6,738.4,736.8,9.8,31.12,76.38,50.0,6.2,0.15,4133333.22,4133333.22,86.42,43.21,172.84,3716.01,0.841,0.319,0.126,0.698,1.0,none,0.12,18.65
14,2026-01-15 05:57:00,357,Cruise_Loiter,5168.3,500.22,0.03076,0.00233,0.001165,0.001165,0.00302,13.2,1.114,740.7,735.1,749.1,737.4,741.2,14.0,30.24,77.81,50.0,6.2,0.15,4133333.22,4133333.22,86.14,43.07,172.28,3703.92,0.819,0.289,0.133,0.699,1.0,none,-0.88,21.59
14,2026-01-15 05:58:00,358,Cruise_Loiter,5170.9,500.28,0.0306,0.002318,0.001159,0.001159,0.00301,13.2,1.114,740.7,738.9,746.1,733.2,744.5,12.9,30.24,75.91,50.0,6.2,0.15,4133333.22,4133333.22,86.18,43.09,172.36,3705.81,0.84,0.328,0.138,0.693,1.0,none,0.0,20.38
14,2026-01-15 05:59:00,359,Cruise_Loiter,5209.9,500.01,0.03086,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,741.0,744.4,736.1,741.2,8.3,31.77,77.88,50.0,6.2,0.15,4133333.22,4133333.22,86.83,43.42,173.66,3733.76,0.792,0.294,0.125,0.66,1.0,none,1.53,19.46
14,2026-01-15 06:00:00,360,Cruise_Loiter,5195.9,499.99,0.03074,0.002329,0.001164,0.001164,0.00303,13.2,1.114,740.7,727.5,748.5,744.2,742.5,21.0,29.6,75.63,50.0,6.2,0.15,4133333.22,4133333.22,86.6,43.3,173.2,3723.75,0.814,0.295,0.125,0.678,1.0,none,-2.17,17.4
14,2026-01-15 06:01:00,361,Cruise_Loiter,5174.7,500.01,0.03065,0.002322,0.001161,0.001161,0.00302,13.2,1.114,740.7,741.0,739.6,738.9,743.2,4.3,30.26,76.28,50.0,6.2,0.15,4133333.22,4133333.22,86.25,43.12,172.49,3708.57,0.804,0.305,0.141,0.66,1.0,none,0.66,18.15
14,2026-01-15 06:02:00,362,Cruise_Loiter,5186.3,499.55,0.03063,0.002321,0.00116,0.00116,0.00302,13.2,1.114,740.7,739.0,739.2,742.7,741.7,3.7,29.91,75.47,50.0,6.2,0.15,4133333.22,4133333.22,86.44,43.22,172.88,3716.81,0.807,0.32,0.125,0.664,1.0,none,-0.35,15.92
14,2026-01-15 06:03:00,363,Cruise_Loiter,5175.4,499.97,0.03072,0.002327,0.001163,0.001163,0.00302,13.2,1.114,740.7,751.2,735.9,742.9,732.8,18.3,30.6,77.27,50.0,6.2,0.15,4133333.22,4133333.22,86.26,43.13,172.51,3709.01,0.817,0.313,0.149,0.677,1.0,none,0.69,14.83
14,2026-01-15 06:04:00,364,Cruise_Loiter,5157.7,499.62,0.03046,0.002308,0.001154,0.001154,0.003,13.2,1.114,740.7,737.7,740.7,744.7,739.6,7.1,31.08,76.62,50.0,6.2,0.15,4133333.22,4133333.22,85.96,42.98,171.92,3696.34,0.829,0.326,0.133,0.691,1.0,none,0.48,14.31
14,2026-01-15 06:05:00,365,Cruise_Loiter,5216.7,499.88,0.03095,0.002345,0.001172,0.001172,0.00305,13.2,1.114,740.7,740.3,741.5,737.0,744.0,7.0,28.89,75.73,50.0,6.2,0.15,4133333.22,4133333.22,86.95,43.47,173.89,3738.66,0.813,0.331,0.145,0.663,1.0,none,-2.19,21.85
14,2026-01-15 06:06:00,366,Cruise_Loiter,5249.7,500.06,0.03111,0.002357,0.001178,0.001178,0.00306,13.2,1.114,740.7,735.7,742.7,743.1,741.2,7.4,29.34,75.29,50.0,6.2,0.15,4133333.22,4133333.22,87.5,43.75,174.99,3762.31,0.797,0.306,0.133,0.662,1.0,none,0.45,36.37
14,2026-01-15 06:07:00,367,Cruise_Loiter,5229.8,499.68,0.03081,0.002334,0.001167,0.001167,0.00304,13.2,1.114,740.7,737.9,747.6,739.2,738.0,9.7,32.41,76.98,50.0,6.2,0.15,4133333.22,4133333.22,87.16,43.58,174.33,3748.04,0.862,0.325,0.147,0.729,1.0,none,3.07,38.27
14,2026-01-15 06:08:00,368,Cruise_Loiter,5200.6,500.73,0.03087,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,732.9,741.7,740.0,748.1,15.2,29.98,76.65,50.0,6.2,0.15,4133333.22,4133333.22,86.68,43.34,173.35,3727.07,0.79,0.304,0.146,0.638,1.0,none,-2.43,34.76
14,2026-01-15 06:09:00,369,Cruise_Loiter,5205.6,500.85,0.03085,0.002337,0.001169,0.001169,0.00304,13.2,1.114,740.7,739.5,747.1,737.0,739.1,10.2,30.21,75.93,50.0,6.2,0.15,4133333.22,4133333.22,86.76,43.38,173.52,3730.66,0.807,0.328,0.141,0.661,1.0,none,0.23,19.82
14,2026-01-15 06:10:00,370,Cruise_Loiter,5176.0,500.94,0.03059,0.002317,0.001159,0.001159,0.00302,13.2,1.114,740.7,742.4,738.7,742.6,739.1,3.9,30.66,75.51,50.0,6.2,0.15,4133333.22,4133333.22,86.27,43.13,172.53,3709.44,0.838,0.349,0.131,0.68,1.0,none,0.45,28.3
14,2026-01-15 06:11:00,371,Cruise_Loiter,5196.4,500.47,0.0307,0.002326,0.001163,0.001163,0.00303,13.2,1.114,740.7,740.1,747.0,740.7,735.0,12.0,32.08,77.23,50.0,6.2,0.15,4133333.22,4133333.22,86.61,43.3,173.21,3724.07,0.808,0.306,0.153,0.676,1.0,none,1.42,19.33
14,2026-01-15 06:12:00,372,Cruise_Loiter,5216.7,500.39,0.03098,0.002347,0.001174,0.001174,0.00305,13.2,1.114,740.7,740.0,739.5,743.5,739.7,4.0,32.91,79.92,50.0,6.2,0.15,4133333.22,4133333.22,86.95,43.47,173.89,3738.65,0.8,0.285,0.134,0.675,1.0,none,0.83,14.96
14,2026-01-15 06:13:00,373,Cruise_Loiter,5219.0,501.44,0.03089,0.00234,0.00117,0.00117,0.00304,13.2,1.114,740.7,737.9,741.9,741.8,741.1,4.0,32.51,78.05,50.0,6.2,0.15,4133333.22,4133333.22,86.98,43.49,173.97,3740.29,0.811,0.311,0.107,0.672,1.0,none,-0.4,17.48
14,2026-01-15 06:14:00,374,Cruise_Loiter,5184.4,500.99,0.03072,0.002328,0.001164,0.001164,0.00303,13.2,1.114,740.7,741.2,745.2,734.7,741.7,10.4,31.44,77.53,50.0,6.2,0.15,4133333.22,4133333.22,86.41,43.2,172.81,3715.5,0.778,0.301,0.12,0.635,1.0,none,-1.07,19.11
14,2026-01-15 06:15:00,375,Cruise_Loiter,5214.9,500.52,0.03108,0.002355,0.001177,0.001177,0.00305,13.2,1.114,740.7,745.5,743.2,736.9,737.2,8.6,26.67,74.53,50.0,6.2,0.15,4133333.22,4133333.22,86.92,43.46,173.83,3737.36,0.853,0.276,0.131,0.727,1.0,none,-4.77,15.17
14,2026-01-15 06:16:00,376,Cruise_Loiter,5187.9,500.64,0.03082,0.002335,0.001167,0.001167,0.00304,13.2,1.114,740.7,741.7,742.4,736.3,742.3,6.1,28.83,74.81,50.0,6.2,0.15,4133333.22,4133333.22,86.46,43.23,172.93,3717.99,0.851,0.306,0.143,0.72,1.0,none,2.16,16.93
14,2026-01-15 06:17:00,377,Cruise_Loiter,5215.2,500.52,0.03096,0.002346,0.001173,0.001173,0.00305,13.2,1.114,740.7,738.2,738.9,742.5,743.1,4.9,28.04,74.3,50.0,6.2,0.15,4133333.22,4133333.22,86.92,43.46,173.84,3737.59,0.826,0.31,0.129,0.683,1.0,none,-0.79,16.68
14,2026-01-15 06:18:00,378,Cruise_Loiter,5216.8,499.99,0.03086,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,736.5,741.7,743.3,741.2,6.8,30.46,75.78,50.0,6.2,0.15,4133333.22,4133333.22,86.95,43.47,173.89,3738.71,0.809,0.302,0.141,0.678,1.0,none,2.42,16.21
14,2026-01-15 06:19:00,379,Cruise_Loiter,5206.4,500.74,0.03093,0.002343,0.001172,0.001172,0.00304,13.2,1.114,740.7,740.6,741.0,742.6,738.5,4.1,31.9,78.48,50.0,6.2,0.15,4133333.22,4133333.22,86.77,43.39,173.55,3731.24,0.855,0.327,0.142,0.717,1.0,none,1.44,12.07
14,2026-01-15 06:20:00,380,Cruise_Loiter,5215.5,499.93,0.03089,0.00234,0.00117,0.00117,0.00304,13.2,1.114,740.7,740.5,739.7,733.9,748.6,14.7,29.09,75.48,50.0,6.2,0.15,4133333.22,4133333.22,86.92,43.46,173.85,3737.76,0.848,0.311,0.147,0.707,1.0,none,-2.81,12.16
14,2026-01-15 06:21:00,381,Cruise_Loiter,5206.9,500.15,0.031,0.002349,0.001174,0.001174,0.00305,13.2,1.114,740.7,742.8,735.9,742.0,742.0,6.8,27.03,74.4,50.0,6.2,0.15,4133333.22,4133333.22,86.78,43.39,173.56,3731.59,0.862,0.298,0.116,0.748,1.0,none,-2.06,5.07
14,2026-01-15 06:22:00,382,Cruise_Loiter,5167.7,499.53,0.03066,0.002323,0.001161,0.001161,0.00302,13.2,1.114,740.7,742.0,748.5,735.0,737.2,13.4,27.19,73.53,50.0,6.2,0.15,4133333.22,4133333.22,86.13,43.06,172.26,3703.51,0.828,0.333,0.128,0.67,1.0,none,0.16,20.12
14,2026-01-15 06:23:00,383,Cruise_Loiter,5202.2,499.57,0.03086,0.002338,0.001169,0.001169,0.00304,13.2,1.114,740.7,741.7,745.6,738.7,736.6,9.0,32.51,78.83,50.0,6.2,0.15,4133333.22,4133333.22,86.7,43.35,173.41,3728.22,0.807,0.34,0.135,0.647,1.0,none,5.32,18.55
14,2026-01-15 06:24:00,384,Cruise_Loiter,5222.4,499.09,0.03082,0.002335,0.001167,0.001167,0.00303,13.2,1.114,740.7,742.1,738.7,740.1,741.9,3.4,28.21,74.14,50.0,6.2,0.15,4133333.22,4133333.22,87.04,43.52,174.08,3742.7,0.822,0.315,0.135,0.681,1.0,none,-4.3,21.18
14,2026-01-15 06:25:00,385,Cruise_Loiter,5218.8,498.46,0.03077,0.002331,0.001165,0.001165,0.00303,13.2,1.114,740.7,735.1,741.9,744.1,741.6,9.0,30.13,75.42,50.0,6.2,0.15,4133333.22,4133333.22,86.98,43.49,173.96,3740.11,0.808,0.323,0.138,0.664,1.0,none,1.92,21.71
14,2026-01-15 06:26:00,386,Cruise_Loiter,5237.1,498.74,0.031,0.002349,0.001174,0.001174,0.00305,13.2,1.114,740.7,734.7,751.5,737.3,739.3,16.8,30.55,77.22,50.0,6.2,0.15,4133333.22,4133333.22,87.29,43.64,174.57,3753.26,0.854,0.278,0.156,0.724,1.0,none,0.42,26.53
14,2026-01-15 06:27:00,387,Cruise_Loiter,5257.8,498.55,0.0312,0.002364,0.001182,0.001182,0.00307,13.2,1.114,740.7,742.4,732.6,747.7,740.0,15.2,32.38,79.96,50.0,6.2,0.15,4133333.22,4133333.22,87.63,43.82,175.26,3768.12,0.862,0.348,0.131,0.709,1.0,none,1.83,20.93
14,2026-01-15 06:28:00,388,Cruise_Loiter,5212.1,498.49,0.0307,0.002326,0.001163,0.001163,0.00302,13.2,1.114,740.7,743.6,736.9,740.7,741.6,6.6,33.1,78.86,50.0,6.2,0.15,4133333.22,4133333.22,86.87,43.43,173.74,3735.34,0.832,0.289,0.135,0.707,1.0,none,0.72,18.21
